epoch,train_total,train_coarse_kd,train_feat_kd,train_gt_sup,val_total,val_coarse_kd,val_feat_kd,val_gt_sup
1,8.523171329498291,3.450611877441406,4.9538984298706055,2.595610173543294,10.066898536682128,4.33972578048706,4.864816951751709,3.2947643280029295
